index,song,artist,id
22605,Gudbuy T' Jane,Slade,2lthy5J9aawBOfeUy2ztcu
22606,Little Sheila,Slade,MISSING
22612,Real Love,Slaughter,2GxuY3LMwrJQthPj1oZj8h
22625,Baby Scratch My Back,Slim Harpo,2IygpAGpJMr45ngOGHaTsJ
22645,Let's Go All The Way,Sly Fox,1B5qrP4nm0670NfhXZYFdW
22666,Double Good Everything,Smokey Robinson,MISSING
22688,Here I Go Again,Smokey Robinson & The Miracles,4CkVs6jrJc67kaU6qj73J9
22691,I Second That Emotion,Smokey Robinson & The Miracles,7uK7xGxTNumIRHKDbibPWD
22695,Satisfaction,Smokey Robinson & The Miracles,7iXCJtJKyLeMGFoS4oNM4r
22703,Needles And Pins,Smokie,1TR6rWgEmn5zBGXqDkOy46
22706,Strawberries,Smooth,MISSING
22714,Spin Spin Sugar,Sneaker Pimps,1VBqM3nA6ibDNTYEsS4RVR
22715,Driver's Seat,Sniff 'n' the Tears,MISSING
22717,I Wanna Rock,Snoop Dogg,3tEGXaTBc3DAoY36ACf5nR
22720,Snoop Dogg,Snoop Dogg,5rLnRYky5ktJYGUMAmqeWx
22736,Gin And Juice,Snoop Doggy Dogg,6j0Cw8M45feDVXNzlnFQrZ
22740,Called Out In The Dark,Snow Patrol,MISSING
22741,Chasing Cars,Snow Patrol,MISSING
22742,Signal Fire,Snow Patrol,MISSING
22745,Are You Sure,So,5nIFPlerrDZrW8cNSniSAC
22752,We Might Be Dead By Tomorrow,Soko,MISSING
22767,I Feel A Sin Coming On,Solomon Burke,MISSING
22768,I Really Don't Want To Know,Solomon Burke,3ewx3d6pnlBgI7rG4BNDAO
22772,Just Out Of Reach (Of My Two Open Arms),Solomon Burke,MISSING
22774,Love's Street And Fool's Road,Solomon Burke,MISSING
22782,Yes I Do,Solomon Burke,MISSING
22783,You And Your Baby Blues,Solomon Burke,MISSING
22794,A Cowboys Work Is Never Done,Sonny & Cher,35NI9WDsjWlIMmrabnvn0Z
22813,Apache,Sonny James,MISSING
22820,Jenny Lou,Sonny James,MISSING
22821,Only The Lonely,Sonny James,6g0XmO8oFQpBGZsb57nGQ1
22824,Talk Of The School,Sonny James,MISSING
22826,You Got That Touch,Sonny James,MISSING
22830,Gilee,Sonny Spencer,MISSING
22853,My Cherie Amour,Soul Train Gang,MISSING
22854,"Soul Train ""75""",Soul Train Gang,MISSING
22863,The Way To Your Heart,Soulsister,30LqaDEAuommRGjoKWRnNt
22865,Black Rain,Soundgarden,4yuuI10GgKD0sCpixBsKrJ
22867,Canadian Sunset,Sounds Orchestral,MISSING
22870,Free Man,South Shore Commission,MISSING
22871,Train Called Freedom,South Shore Commission,MISSING
22878,My Love Is Music,Space,MISSING
22904,Headlines (Friendship Never Ends),Spice Girls,MISSING
22910,Everything Is Alright,Spider,MISSING
22912,New Romance (It's A Mystery),Spider,MISSING
22927,Costafine Town,Splinter,MISSING
22931,I'm Awesome,Spose,MISSING
22934,I Can't Make It Anymore,Spyder Turner,16UU0rqcvxkM7d2fzixDsE
22936,Cafe Amore,Spyro Gyra,MISSING
22938,Morning Dance,Spyro Gyra,MISSING
22939,Shaker Song,Spyro Gyra,MISSING
22950,Shy Girl,Stacey Q,MISSING
22955,Love Me All Up,Stacy Earl,MISSING
22956,Slowly,Stacy Earl,MISSING
22957,Romeo & Juliet,Stacy Earl (Featuring The Wild Pair),MISSING
22962,Nail It To The Wall,Stacy Lattisaw,5WjY2gsByLDNjqIp2dJYCE
22963,Perfect Combination,Stacy Lattisaw & Johnny Gill,MISSING
22964,Love Cries,Stage Dolls,MISSING
22965,Roll Wit M.V.P. (We Be Like! The La La Song),Stagga Lee,MISSING
22971,Right Here,Staind,5oAZtVD9eEYUKyfdnMJx4j
22973,Old Fashioned Boy (You're The One),Stallion,MISSING
22975,Hit The Road Jack,Stampeders,5hmXkkj1RmTx2y2furGlzX
22977,Green Chri$tma$,Stan Freberg,MISSING
22978,The Old Payola Roll Blues (Side I),Stan Freberg,MISSING
22981,Mama Sang A Song,Stan Kenton,MISSING
22982,Boom-A-Dip-Dip,Stan Robinson,MISSING
22984,Everybody Be Dancin',Starbuck,MISSING
22985,I Got To Know,Starbuck,MISSING
22986,Lucky Man,Starbuck,MISSING
22990,Disco Rufus,Stargard,MISSING
22991,"Theme Song From ""Which Way Is Up""",Stargard,MISSING
22992,Isn't It Lonely Together,Stark & McBrien,MISSING
22993,Afternoon Delight,Starland Vocal Band,MISSING
22994,California Day,Starland Vocal Band,MISSING
22995,Hail! Hail! Rock And Roll!,Starland Vocal Band,MISSING
22996,Loving You With My Eyes,Starland Vocal Band,MISSING
22999,Object Of My Desire,Starpoint,63Ql2zSLiBryLRPihaUToK
23001,Stars on 45 III,Stars On,MISSING
23003,Medley II,Stars On 45,MISSING
23004,If You Could Read My Mind,"Stars On 54: Ultra Nate, Amber, Jocelyn Enriquez",MISSING
23015,"Wild Again (From ""Cocktail"")",Starship,MISSING
23016,(Any Way That You Want It) I'll Be There,Starz,MISSING
23019,Hold On To The Night,Starz,MISSING
23023,Everyone's Agreed That Everything Will Turn Out Fine,Stealers Wheel,MISSING
23026,I've Gotta Make You Love Me,Steam,MISSING
23028,Dreamin' Is Easy,Steel Breeze,MISSING
23029,You Don't Want Me Anymore,Steel Breeze,MISSING
23031,I'll Never Let You Go,Steelheart,MISSING
23032,She's Gone (Lady),Steelheart,MISSING
23034,Deacon Blues,Steely Dan,1TyuusIyvlm93bl50KEsmd
23036,FM (No Static At All),Steely Dan,MISSING
23048,(You're Puttin') A Rush On Me,Stephanie Mills,MISSING
23052,The Medicine Song,Stephanie Mills,0YHgQnCiCfjKq3onzayWy1
23054,Two Hearts,Stephanie Mills Featuring Teddy Pendergrass,MISSING
23060,Unfaithfully Yours (Our Love),Stephen Bishop,MISSING
23061,Can't Let Go,Stephen Stills,MISSING
23068,Turn Back The Pages,Stephen Stills,MISSING
23069,Isn't It About Time,Stephen Stills-Manassas,MISSING
23070,Rock And Roll Crazies,Stephen Stills-Manassas,MISSING
23072,For Ladies Only,Steppenwolf,4BVNp4KCIX8TDKaC5PuqdR
23080,Screaming Night Hog,Steppenwolf,MISSING
23081,Snow Blind Friend,Steppenwolf,MISSING
23087,I Can't Stop Talking About You,Steve & Eydie,MISSING
23088,I Want To Stay Here,Steve & Eydie,MISSING
23089,We Can Make It Together,Steve & Eydie Featuring The Osmonds,MISSING
23090,Amerikan Music,Steve Alaimo,MISSING
23091,Cast Your Fate To The Wind,Steve Alaimo,MISSING
23092,Every Day I Have To Cry,Steve Alaimo,1ImHT6S2IRghZ94exADNbk
23093,Gotta Lotta Love,Steve Alaimo,MISSING
23095,Michael - Pt. 1,Steve Alaimo,MISSING
23096,Real Live Girl,Steve Alaimo,MISSING
23097,So Much Love,Steve Alaimo,MISSING
23098,When My Little Girl Is Smiling,Steve Alaimo,MISSING
23099,Gravy Waltz,Steve Allen,MISSING
23101,Just Hold On,Steve Aoki & Louis Tomlinson,MISSING
23102,Waste It On Me,Steve Aoki Featuring BTS,MISSING
23103,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",MISSING
23104,Dancin' In The Key Of Life,Steve Arrington,32YkbLhtHxiyv0UpEgUmDm
23106,Wkrp In Cincinnati,Steve Carlisle,MISSING
23107,Do You Think I'm Disco?,Steve Dahl And Teenage Radiation,MISSING
23110,Big Bruce,Steve Greenberg,MISSING
23111,Make Me Smile (Come Up And See Me),Steve Harley And Cockney Rebel,MISSING
23114,Love Don't Run,Steve Holy,MISSING
23116,"Don't Be Afraid, Little Darlin'",Steve Lawrence,MISSING
23117,Everybody Knows,Steve Lawrence,MISSING
23120,In Time,Steve Lawrence,3woGPx9i3RByafS2lWKGVP
23121,Many A Time,Steve Lawrence,2HaoxHKWqGb5ShHNPNn6FX
23122,My Claire De Lune,Steve Lawrence,75ahOfIxXqHJWMQUK8ce1l
23123,Poor Little Rich Girl,Steve Lawrence,MISSING
23126,Somewhere Along The Way,Steve Lawrence,MISSING
23127,Walking Proud,Steve Lawrence,MISSING
23128,Yet...I Know (Et Pourtant),Steve Lawrence,MISSING
23129,Cruel Shoes,Steve Martin,MISSING
23130,Grandmother's Song,Steve Martin,MISSING
23134,Rock'n Me,Steve Miller,MISSING
23142,Flame,Steve Sperry,MISSING
23143,I'm Already Taken,Steve Wariner,MISSING
23147,Don't You Know What The Night Can Do?,Steve Winwood,MISSING
23159,(It) Feels So Good,Steven Tyler,MISSING
23161,Because I Love You (The Postman Song),Stevie B,3ascUshvq54dHsR2u8wdPN
23163,Dreamin' Of Love,Stevie B,0Q5Z7wJHW9GvQGvIze22d9
23164,Forever More,Stevie B,MISSING
23165,Girl I Am Searching For You,Stevie B,MISSING
23166,I Wanna Be The One,Stevie B,MISSING
23167,I'll Be By Your Side,Stevie B,MISSING
23168,In My Eyes,Stevie B,MISSING
23169,Love And Emotion,Stevie B,5YGSWCNtpjxWawIzyt8WKJ
23170,Love Me For Life,Stevie B,17lkR1Z3fdepfNC54OvDJh
23171,Spring Love (Come Back To Me),Stevie B,MISSING
23173,Edge Of Seventeen (Just Like The White Winged Dove),Stevie Nicks,MISSING
23191,Don't You Worry 'Bout A Thing,Stevie Wonder,MISSING
23195,"Gotta Have You (From ""Jungle Fever"")",Stevie Wonder,MISSING
23199,High Heel Sneakers,Stevie Wonder,5dR7nBmPSXFGiDGYaVb0nY
23206,I'm Wondering,Stevie Wonder,MISSING
23221,Ribbon In The Sky,Stevie Wonder,1Y5B1vvFDia8MtyM16UgnN
23226,Skeletons,Stevie Wonder,05vHkcYBbTgZ1mmRlzjKd0
23227,So What The Fuss,Stevie Wonder,MISSING
23231,Travlin' Man,Stevie Wonder,MISSING
23239,Get It,Stevie Wonder & Michael Jackson,MISSING
23240,Fly Away,Stevie Woods,MISSING
23241,Just Can't Win 'em All,Stevie Woods,MISSING
23242,Steal The Night,Stevie Woods,MISSING
23243,Mind Bender,Stillwater,MISSING
23249,I'm So Happy I Can't Stop Crying,Sting,MISSING
23256,We'll Be Together,Sting,MISSING
23260,Desert Rose,Sting Featuring Cheb Mami,MISSING
23261,Different Drum,Stone Poneys Featuring Linda Ronstadt,MISSING
23265,I Will Still Love You,Stonebolt,MISSING
23266,Love Struck,Stonebolt,MISSING
23267,Igmoo (The Pride Of South Central High),Stonewall Jackson,MISSING
23270,Why I'm Walkin',Stonewall Jackson,1eb1O0YvVQSIixt9DoO0Dc
23271,What You See Is What You Get,Stoney & Meatloaf,MISSING
23272,Brother Louie,Stories,3C0rduGT9A3cE87gZTsIRd
23273,I'm Coming Home,Stories,MISSING
23274,Mammy Blue,Stories,MISSING
23285,One More Night,Streek,MISSING
23286,Jennifer Tomkins,Street People,MISSING
23287,Thank You Girl,Street People,MISSING
23288,If Love Should Go,Streets,MISSING
23292,American Boy,Studio All-Stars,MISSING
23295,Best Thing,Styx,MISSING
23299,Don't Let It End,Styx,MISSING
23319,Fire,Subway,13F8uvVT4s364jof2dn6XU
23320,This Lil' Game We Play,Subway (Featuring 702),MISSING
23321,Comin' On Strong,Sudden Change,MISSING
23329,Paralyzed,Sueco,MISSING
23331,Hole In The Head,Sugababes,MISSING
23332,You Are The One,Sugar Bears,MISSING
23333,Slip-In Mules (No High Heel Sneakers),Sugar Pie DeSanto,MISSING
23340,Rapper's Delight,Sugarhill Gang,0RxphrRef802DdWKfTZiVG
23346,Joey,Sugarland,3X3f9HuzopmSjEEF7BApar
23354,Life In A Northern Town,Sugarland Featuring Little Big Town & Jake Owen,MISSING
23355,Babe,Sugarland Featuring Taylor Swift,MISSING
23359,"Don't Call Us, We'll Call You",Sugarloaf/Jerry Corbetta,MISSING
23360,Stars In My Eyes,Sugarloaf/Jerry Corbetta,MISSING
23361,Fat Lip,Sum 41,MISSING
23364,Let It Go,Summer Walker,MISSING
23368,Ex For A Reason,Summer Walker & JT,MISSING
23369,My Affection,Summer Walker & PARTYNEXTDOOR,MISSING
23370,Come Thru,Summer Walker & Usher,MISSING
23371,Stretch You Out,Summer Walker Featuring A Boogie Wit da Hoodie,MISSING
23372,I'll Kill You,Summer Walker Featuring Jhene Aiko,MISSING
23373,Girls Need Love,Summer Walker X Drake,MISSING
23374,Wanna Make Love (Come Flick My BIC),Sun,MISSING
23375,At Last,Sundance Head,MISSING
23376,Darlin' Don't Go,Sundance Head,MISSING
23377,I Know,Sunday,3m1OyPw3fzMPAwDMcYcM6Z
23378,Norma Jean Wants To Be A Movie Star,Sundown Company,MISSING
23380,Out Of Sight - Out Of Mind,Sunny & The Sunliners,MISSING
23382,From A Table Away,Sunny Sweeney,MISSING
23385,Girlstown,Super Cat,MISSING
23394,My Kind Of Lady,Supertramp Featuring Rick Davies,MISSING
23395,It's Raining Again,Supertramp Featuring Roger Hodgson,MISSING
23396,I'll Try Something New,Supremes & Temptations,MISSING
23398,ily,Surf Mesa Featuring Emilee,MISSING
23410,Didn't Know It Was Love,Survivor,MISSING
23426,I Love Onions,Susan Christie,MISSING
23427,You're A Part Of Me,Susan Jacks,MISSING
23429,All I Want,Susanna Hoffs,MISSING
23431,(I Don't Want To Love You But) You Got Me Anyway,Sutherland Brothers And Quiver,MISSING
23432,Arms Of Mary,Sutherland Brothers And Quiver,MISSING
23433,Love On The Phone,Suzanne Fellini,MISSING
23436,All Shook Up,Suzi Quatro,MISSING
23437,Can The Can,Suzi Quatro,MISSING
23438,I've Never Been In Love,Suzi Quatro,MISSING
23439,If You Can't Give Me Love,Suzi Quatro,MISSING
23440,Lipstick,Suzi Quatro,MISSING
23441,She's In Love With You,Suzi Quatro,MISSING
23442,Stumblin' In,Suzi Quatro & Chris Norman,MISSING
23443,Seaside Woman,Suzy And The Red Stripes,MISSING
23444,Won't Be Late,Swae Lee Featuring Drake,MISSING
23445,Guatemala,Swae Lee Featuring Slim Jxmmi,MISSING
23446,Hallelujah,Sweathog,MISSING
23447,Moth To A Flame,Swedish House Mafia & The Weeknd,MISSING
23448,Don't You Worry Child,Swedish House Mafia Featuring John Martin,MISSING
23449,Roxy Roller,Sweeney Todd,MISSING
23450,Roxy Roller,Sweeney Todd Featuring Bryan Guy Adams,MISSING
23457,Honey Honey,Sweet Dreams,MISSING
23458,"Old Times' Sake (From ""Above The Rim"")",Sweet Sable,MISSING
23464,Sad Sweet Dreamer,Sweet Sensation,MISSING
23466,Sincerely Yours,Sweet Sensation (With Romeo J.D.),MISSING
23472,Double Shot (Of My Baby's Love),Swingin' Medallions,MISSING
23473,Hey Now Now,Swirl 360,5HxMIHAEQRujXM2oQFPR0E
23476,There'll Never Be,Switch,MISSING
23479,Stars,Switchfoot,35rwx1uz5V5tRKgHWtFmLO
23482,Don't Make Me Over,Sybil,MISSING
23484,You're The Love Of My Life/The Love I Lost,Sybil,MISSING
23485,I'd Rather Go Blind,Sydney Youngblood,MISSING
23487,Come On Sock It To Me,Syl Johnson,MISSING
23488,Different Strokes,Syl Johnson,0oZhU8uZ3b4Wf9PhXEBSf2
23489,Is It Because I'm Black,Syl Johnson,43tzj0MuEcv0A44ocqeuNF
23490,Take Me To The River,Syl Johnson,MISSING
23492,Romeo And Juliet,Sylk-E. Fyne Featuring Chill,MISSING
23497,Didn't I,Sylvia (r&b),MISSING
23498,Pillow Talk,Sylvia (r&b),MISSING
23499,Soul Je T'aime,Sylvia And Ralfi Pagan,MISSING
23500,Sho Nuff Boogie (Part I),Sylvia And The Moments,MISSING
23501,Brown Paper Bag,Syndicate Of Sound,MISSING
23509,Heart And Soul,T'Pau,MISSING
23510,"Touch Myself (From ""Fled"")",T-Boz,MISSING
23511,At Midnight,T-Connection,0SZLqIw1BaGzFFdOnnOAch
23512,Do What You Wanna Do,T-Connection,5M2KkUMV5OejG8dUdz321g
23513,I'm Sprung,T-Pain,MISSING
23514,Reverse Cowgirl,T-Pain,MISSING
23515,Take Your Shirt Off,T-Pain,MISSING
23516,I Like Dat,T-Pain & Kehlani,MISSING
23517,Bartender,T-Pain Featuring Akon,MISSING
23518,Up Down (Do This All Day),T-Pain Featuring B.o.B,MISSING
23519,Best Love Song,T-Pain Featuring Chris Brown,MISSING
23520,Freeze,T-Pain Featuring Chris Brown,MISSING
23521,Booty Wurk (One Cheek At A Time),T-Pain Featuring Joey Galaxy,MISSING
23522,Bang Bang Pow Pow,T-Pain Featuring Lil Wayne,MISSING
23523,Can't Believe It,T-Pain Featuring Lil Wayne,MISSING
23524,Chopped 'N' Skrewed,T-Pain Featuring Ludacris,MISSING
23525,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,MISSING
23526,Rap Song,T-Pain Featuring Rick Ross,MISSING
23527,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,MISSING
23528,Buy U A Drank (Shawty Snappin'),T-Pain Featuring Yung Joc,MISSING
23533,Devil In The Bottle,T.G. Sheppard,6Vj94spd2TaI4PYojgTEed
23537,Solitary Man,T.G. Sheppard,MISSING
23538,Tryin' To Beat The Morning Home,T.G. Sheppard,4MkvN7X7fuChXbzK44iXQu
23539,Make My Day,T.G. Sheppard With Clint Eastwood,MISSING
23540,24's,T.I.,MISSING
23545,Hell Of A Life,T.I.,MISSING
23546,I'm Back,T.I.,MISSING
23548,Love This Life,T.I.,MISSING
23559,We Don't Get Down Like Y'all,T.I. Featuring B.o.B.,MISSING
23560,I'm Flexin',T.I. Featuring Big K.R.I.T.,MISSING
23561,Get Back Up,T.I. Featuring Chris Brown,MISSING
23562,That's All She Wrote,T.I. Featuring Eminem,MISSING
23563,No Mediocre,T.I. Featuring Iggy Azalea,MISSING
23564,Dead And Gone,T.I. Featuring Justin Timberlake,MISSING
23565,Got Your Back,T.I. Featuring Keri Hilson,MISSING
23566,Pardon,T.I. Featuring Lil Baby,MISSING
23567,Ball,T.I. Featuring Lil Wayne,MISSING
23568,Wit Me,T.I. Featuring Lil Wayne,MISSING
23569,Remember Me,T.I. Featuring Mary J. Blige,MISSING
23570,Live Your Life,T.I. Featuring Rihanna,MISSING
23571,Swing Ya Rag,T.I. Featuring Swizz Beatz,MISSING
23572,You Know What It Is,T.I. Featuring Wyclef Jean,MISSING
23573,About The Money,T.I. Featuring Young Thug,MISSING
23574,I'm Not A Fool Anymore,T.K. Hulin,MISSING
23575,Lazy Eyes,T.M.G.,MISSING
23580,Players Holiday,T.W.D.Y. Featuring Too Short & Mac Mall,MISSING
23581,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,MISSING
23582,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi",MISSING
23583,Ocean,TK Kravitz Featuring Jacqueez,MISSING
23584,I Won't Give Up On You,TKA,MISSING
23585,Louder Than Love,TKA,MISSING
23586,Maria,TKA,MISSING
23587,One Way Love,TKA,MISSING
23589,Crash (Have Some Fun),TKA Featuring Michelle Visage,MISSING
23590,Ain't 2 Proud 2 Beg,TLC,MISSING
23596,"Get It Up (From ""Poetic Justice"")",TLC,MISSING
23597,Girl Talk,TLC,34svP2z0HVW7aPfdlUqOVo
23607,The Feels,TWICE,MISSING
23609,(I'll Be With You In) Apple Blossom Time,Tab Hunter,MISSING
23610,Jealous Heart,Tab Hunter,MISSING
23611,There's No Fool Like A Young Fool,Tab Hunter,MISSING
23613,The Way I Feel,Tag,MISSING
23614,Addams Family (Whoomp!),Tag Team,MISSING
23615,Whoomp! (There It Is),Tag Team,79L3KLOzsUoXqNphyy6Wlm
23616,Whoomp! (There It Went),"Tag Team, Mickey, Minnie, And Goofy",MISSING
23617,A-O-K,Tai Verdes,1v3Ozpbcx2B926aVW0UuXk
23619,Lo Siento BB:/,"Tainy, Bad Bunny & Julieta Venegas",MISSING
23621,Hangover,Taio Cruz Featuring Flo Rida,MISSING
23622,Dirty Picture,Taio Cruz Featuring Ke$ha,MISSING
23623,Break Your Heart,Taio Cruz Featuring Ludacris,MISSING
23624,Higher,Taio Cruz Featuring Travie McCoy,MISSING
23626,Night Dancin',Taka Boom,MISSING
23630,MakeDamnSure,Taking Back Sunday,MISSING
23636,Talk Talk,Talk Talk,6Vipnok4Hf5xpH6eJaxvr0
23648,How Do I Say I'm Sorry,Tami Davis,MISSING
23649,Only You,Tami Davis,MISSING
23650,She's Only 20,Tami Show,MISSING
23651,The Truth,Tami Show,MISSING
23652,Can't Go For That,Tamia,MISSING
23658,A Man And A Woman,Tamiko Jones with Herbie Mann,MISSING
23663,I Cried,Tammy Montgomery,MISSING
23668,I'll See Him Through,Tammy Wynette,MISSING
23674,Holdin' On,Tane Cain,MISSING
23676,Maybe I Deserve,Tank,MISSING
23677,Please Don't Go,Tank,MISSING
23679,Everyone Falls In Love,Tanto Metro & Devonte,0Guvuk0CBplQJCgapwuZP4
23693,Just The Way You Like It,Tasha Holiday,MISSING
23697,Working,Tate McRae X Khalid,MISSING
23702,Don't Take Away The Music,Tavares,MISSING
23704,Heaven Must Be Missing An Angel (part 1),Tavares,MISSING
23707,Remember What I Told You To Forget/My Ship,Tavares,MISSING
23713,Can't Get Enough Of Your Love,Taylor Dayne,MISSING
23714,Don't Rush Me,Taylor Dayne,MISSING
23716,I'll Always Love You,Taylor Dayne,MISSING
23717,I'll Be Your Shelter,Taylor Dayne,MISSING
23725,Royals,Taylor John Williams,MISSING
23728,22,Taylor Swift,6ce41JVa6KFaryfmC2bu2W
23730,All Too Well,Taylor Swift,1q3RiD1tIWUpGsNFADMlvl
23733,Begin Again,Taylor Swift,0L4YCNRfXAoTvdpWeH2RGj
23737,Breathless,Taylor Swift,MISSING
23741,Change,Taylor Swift,4NAmRvqSITAAzKWnC8yRq3
23744,Come In With The Rain,Taylor Swift,4pl5zcqCv4vc3cB7M4MZ6f
23758,Fearless,Taylor Swift,6Eu31gddWw0gOGO506pJYA
23759,Fearless (Taylor's Version),Taylor Swift,MISSING
23760,Fifteen,Taylor Swift,4t0OI7XrODjSkAu3bTPmWj
23761,Fifteen (Taylor's Version),Taylor Swift,MISSING
23762,Forever & Always,Taylor Swift,47HtKpfzpAt8rQjjXWotFj
23763,Forever & Always (Taylor's Version),Taylor Swift,46HGgtwmmuEB8mvDCyjyAc
23768,Hey Stephen,Taylor Swift,4WXzzCof26KJLTK5kK53dS
23770,I Almost Do,Taylor Swift,31pEV5lPJi7btskZoUr2yu
23780,Jump Then Fall,Taylor Swift,08gavXombT6KR0af88i9tA
23787,Love Story (Taylor's Version),Taylor Swift,MISSING
23795,Mr. Perfectly Fine (Taylor's Version) (From The Vault),Taylor Swift,2CYVETnhM9aytqrazYYwrK
23799,Only The Young,Taylor Swift,MISSING
23806,Red,Taylor Swift,0cITLOYn1Sv4q27zZPqlNK
23807,Ronan,Taylor Swift,MISSING
23813,State Of Grace,Taylor Swift,5zyCYmiaVE5y26EZuwZbsw
23814,Stay Stay Stay,Taylor Swift,0dAb8TY433dl3ZfXYCLE19
23817,Superstar,Taylor Swift,14Bljc3pOOG0xQX3wqhLN9
23818,Sweeter Than Fiction,Taylor Swift,MISSING
23820,The 1,Taylor Swift,0Jlcvv8IykzHaSmj49uNW8
23824,The Moment I Knew,Taylor Swift,5AsmAjBSSQjRPWgAYIp8tm
23825,The Other Side Of The Door,Taylor Swift,0xvsgzM8AtBtRHZm5rav8A
23831,Today Was A Fairytale,Taylor Swift,MISSING
23833,Untouchable,Taylor Swift,2IZ00ed83ygPIiacYScWUE
23836,White Horse,Taylor Swift,6wn61Fzx9XMxQmieLpoIhW
23837,Wildest Dreams,Taylor Swift,59HjlYCeBsxdI0fcm3zglw
23838,Wildest Dreams (Taylor's Version),Taylor Swift,MISSING
23845,You're Not Sorry,Taylor Swift,MISSING
23846,Evermore,Taylor Swift Featuring Bon Iver,MISSING
23847,Exile,Taylor Swift Featuring Bon Iver,MISSING
23848,ME!,Taylor Swift Featuring Brendon Urie,MISSING
23849,Breathe,Taylor Swift Featuring Colbie Caillat,MISSING
23850,Soon You'll Get Better,Taylor Swift Featuring Dixie Chicks,MISSING
23851,Everything Has Changed,Taylor Swift Featuring Ed Sheeran,MISSING
23852,End Game,Taylor Swift Featuring Ed Sheeran & Future,MISSING
23853,"No Body, No Crime",Taylor Swift Featuring HAIM,MISSING
23854,Bad Blood,Taylor Swift Featuring Kendrick Lamar,MISSING
23855,You All Over Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Maren Morris,MISSING
23856,Safe & Sound,Taylor Swift Featuring The Civil Wars,MISSING
23857,Coney Island,Taylor Swift Featuring The National,MISSING
23863,Head Over Heels,Tears For Fears,5lwQGZYF4BXOzFtXc5zk8q
23868,Hood Go Crazy,Tech N9Ne Featuring 2 Chainz & B.o.B,MISSING
23871,Pump Up The Jam,Technotronic Featuring Felly,MISSING
23872,Move It To The Rhythm,Technotronic Featuring Ya Kid K,MISSING
23873,Move This,Technotronic Featuring Ya Kid K,MISSING
23877,Home Bound,Ted Nugent,MISSING
23882,Woman Is A Man's Best Friend,Teddy & The Twilights,MISSING
23883,For You I Will (Confidence),Teddy Geiger,MISSING
23884,Can't We Try,Teddy Pendergrass,MISSING
23886,Don't Keep Wasting My Time,Teddy Pendergrass,MISSING
23891,"You're My Latest, My Greatest Inspiration",Teddy Pendergrass,MISSING
23892,Hold Me,Teddy Pendergrass And Whitney Houston,MISSING
23895,"My Fantasy (From ""Do The Right Thing"")",Teddy Riley Featuring Guy,MISSING
23896,The Lonely Crowd,Teddy Vann,MISSING
23898,24 Hours,TeeFLii Featuring 2 Chainz,MISSING
23899,Everything Is Going To Be Alright,Teegarden & Van Winkle,MISSING
23903,Lover Girl,Teena Marie,MISSING
23904,Ooo La La La,Teena Marie,6PZCFT6QljctDqAxuvFhex
23906,Still In Love,Teena Marie Featuring Baby,MISSING
23907,A Rose By Any Other Name,Teena Marie Featuring Gerald Levert,MISSING
23909,Everything Is AWESOME!!!,Tegan And Sara Featuring The Lonely Island,MISSING
23910,Sho Nuff,Tela Featuring Eightball & MJG,MISSING
23912,Morning Much Better,Ten Wheel Drive With Genya Ravan,MISSING
23913,Baby Won't You Let Me Rock 'N Roll You,Ten Years After,MISSING
23914,Choo Choo Mama,Ten Years After,MISSING
23915,I'd Love To Change The World,Ten Years After,MISSING
23916,Love Like A Man,Ten Years After,7sa2KCXcesaJ8QjgCmFzyE
23918,Teenage Hayride,Tender Slim,MISSING
23919,Give Him A Love He Can Feel,Tene Williams,MISSING
23922,Sunday Barbecue,Tennessee Ernie Ford,MISSING
23923,Dance Little Sister,Terence Trent D'Arby,MISSING
23924,Delicate,Terence Trent D'Arby,MISSING
23925,If You Let Me Stay,Terence Trent D'Arby,MISSING
23926,Sign Your Name,Terence Trent D'Arby,MISSING
23927,Wishing Well,Terence Trent D'Arby,MISSING
23928,Anymore,Teresa Brewer,2NIdUbSzn8gcYEqMiuhRyY
23929,Have You Ever Been Lonely (Have You Ever Been Blue),Teresa Brewer,MISSING
23930,Heavenly Lover,Teresa Brewer,3RlT4tAcB1SrXl5mUM3m12
23931,Milord,Teresa Brewer,MISSING
23934,The Hula Hoop Song,Teresa Brewer,52lYuL6k4k4JXfXWa1SYyj
23935,The One Rose (That's Left In My Heart),Teresa Brewer,26cb6qp5mR86faB72t6Cqu
23936,Ain't Nothing Gonna Keep Me From You,Teri DeSario,MISSING
23937,Dancin' In The Streets,Teri DeSario With K.C.,MISSING
23938,"Yes, I'm Ready",Teri DeSario With K.C.,MISSING
23939,A Little Gasoline,Terri Clark,MISSING
23941,Girls Lie Too,Terri Clark,MISSING
23945,You're Easy On The Eyes,Terri Clark,MISSING
23948,Action,Terror Fabulous Featuring Nadine Sutherland,MISSING
23951,Unless You Care,Terry Black,MISSING
23952,Goin' Down (On The Road To L.A.),Terry Black & Laurel Ward,MISSING
23953,I'm So Lonesome I Could Cry,Terry Bradshaw,MISSING
23954,"Baby, Baby I Love You",Terry Cashman,MISSING
